label,message
1,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180"
0,"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life."
0,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.
0,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7
0,Is ur lecture over?
0,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :)
0,"A swt thought: ""Nver get tired of doing little things 4 lovable persons.."" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8"
0,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
0,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill"
0,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.
1,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON Â£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxÂ£7. 50
0,Am i that much dirty fellow?
0,No da..today also i forgot..
0,Ã only send me the contents page...
0,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!"
0,Pick you up bout 7.30ish? What time are  and that going?
0,I'm at work. Please call
0,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!"
0,Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt
0,"""Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD.."
0,"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz..."
0,Hi dude hw r u da realy mising u today
1,You can donate Â£2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. Â£2.50 will be added to your next bill
0,Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.
0,Apps class varaya elaya.
1,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p"
0,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah"
0,I to am looking forward to all the sex cuddling.. Only two more sleeps
0,"""Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U..."" Gud nyt..."
0,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?
0,You see the requirements please
0,No:-)i got rumour that you going to buy apartment in chennai:-)
0,Gam gone after outstanding innings.
1,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow
0,Yeah get the unlimited
0,"Are you being good, baby? :)"
0,Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up
0,My phone
0,"I've got  &lt;#&gt; , any way I could pick up?"
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
0,No problem baby. Is this is a good time to talk? I called and left a message.
0,"Alright omw, gotta change my order to a half8th"
0,Cos i want it to be your thing
0,I.ll get there tomorrow and send it to you
0,I wonder if you'll get this text?
0,Have a good evening! Ttyl
0,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?
0,"Night night, see you tomorrow"
0,"""Happy valentines day"" I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st..."
1,GENT! We are trying to contact you. Last weekends draw shows that you won a Â£1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm
0,Alright i have a new goal now
0,Boy you best get yo ass out here quick
1,500 free text msgs. Just text ok to 80488 and we'll credit your account
0,Oh... Okie lor...We go on sat...
0,I just really need shit before tomorrow and I know you won't be awake before like 6
0,Went to ganesh dress shop
0,I will reach ur home in  &lt;#&gt;  minutes
0,I'm aight. Wat's happening on your side.
0,Dont gimme that lip caveboy
0,So are you guys asking that i get that slippers again or its gone with last year
0,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.
0,And now electricity just went out fml.
0,K then 2marrow are you coming to class.
0,&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here
0,How are you. Just checking up on you
0,No my mum went 2 dentist.
1,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
0,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served"
0,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu
0,With my sis lor... We juz watched italian job.
0,K...k...when will you give treat?
0,"whatever, im pretty pissed off."
1,Valentines Day Special! Win over Â£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201
0,"Aight, let me know when you're gonna be around usf"
0,Now i'm going for lunch.
1,todays vodafone numbers ending with 0089(my last four digits) are selected to received a Â£350 award. If your number matches please call 09063442151 to claim your Â£350 award
0,U reach orchard already? U wan 2 go buy tickets first?
0,Thank You meet you monday
0,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;
1,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX Â£1.50
1,Valentines Day Special! Win over Â£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.
0,Were trying to find a Chinese food place around here
0,I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...
0,Just glad to be talking to you.
0,She doesnt need any test.
0,"Ya, told..she was asking wats matter?"
0,Some are lasting as much as 2 hours. You might get lucky.
0,I am going to film 2day da. At 6pm. Sorry da.
0,Aiyah e rain like quite big leh. If drizzling i can at least run home.
0,I'm at home. Please call
0,"Babe, I need your advice"
0,Ok leave no need to ask
1,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p"
0,"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad."
0,"""What are youdoing later? Sar xxx"""
1,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p"
0,Are you planning to come chennai?
0,Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?
0,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
1,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
0,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!"
1,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.
0,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ..."
0,After the drug she will be able to eat.
1,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com
0,Now am free call me pa.
0,Gud ni8.swt drms.take care
0,"Yes, my reg is  Ciao!"
0,Minimum walk is 3miles a day.
0,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.
0,"St andre, virgil's cream"
0,"life alle mone,eppolum oru pole allalo"
0,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
1,"accordingly. I repeat, just text the word ok on your mobile phone and send"
0,"""SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP..."""
0,Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.
0,"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me."
0,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
0,Just come home. I don't want u to be miserable
0,Hope you're not having too much fun without me!! see u tomorrow love jess x
0,You will go to walmart. I.ll stay.
0,"We made it! Eta at taunton is 12:30 as planned, hope thatâs still okday?! Good to see you! :-xx"
0,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-)
0,Yup. Thk of u oso boring wat.
0,Hi Princess! Thank you for the pics. You are very pretty. How are you?
0,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
0,Prabha..i'm soryda..realy..frm heart i'm sory
0,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;
0,You tell what happen dont behave like this to me. Ok no need to say
0,S but mostly not like that.
0,"I just got home babe, are you still awake ?"
0,Carry on not disturbing both of you
0,Not a drop in the tank
0,1's reach home call me.
0,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
0,Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.
0,Guai... Ã shd haf seen him when he's naughty... Ã so free today? Can go jogging...
1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
0,Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola
0,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.
1,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n
0,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards."
